Date,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1,ACVOL_UNS
2024-02-22,3222.94,3221.5,3226.21,3198.02,602490627
2024-02-23,3184.91,3216.65,3216.65,3179.35,988070800
2024-02-26,3171.12,3174.58,3174.74,3152.87,1132482100
2024-02-27,3157.32,3172.9,3179.79,3137.56,996848100
2024-02-28,3138.93,3152.84,3154.99,3134.43,1319889500
2024-02-29,3141.85,3146.8,3153.12,3135.13,1003610199
2024-03-01,3135.76,3151.07,3153.63,3125.75,1179920818
2024-03-04,3122.21,3136.36,3147.4,3119.7,732214100
2024-03-05,3107.1,3127.73,3133.93,3101.24,668094600
2024-03-06,3136.14,3116.83,3151.08,3114.43,644697100
2024-03-07,3133.78,3141.96,3149.35,3125.64,626225900
2024-03-08,3147.09,3147.48,3157.48,3142.7,496839600
2024-03-11,3138.42,3148.82,3148.82,3133.72,401711804
2024-03-12,3141.47,3144.79,3153.69,3138.42,548819123
2024-03-13,3160.72,3151.01,3168.69,3145.17,765831138
2024-03-14,3186.4,3167.43,3190.21,3162.63,804265932
2024-03-15,3172.96,3161.38,3180.52,3155.31,1611687261
2024-03-18,3171.93,3171.95,3175.86,3165.79,2104935370
2024-03-19,3173.55,3174.24,3179.49,3165.44,1141484465
2024-03-20,3177.48,3180.76,3188.06,3174.13,1360654400
2024-03-21,3220.37,3197.91,3229.07,3191.79,759189700
2024-03-22,3217.97,3220.77,3223.12,3205.27,713098700
2024-03-25,3198.1,3217.03,3221.29,3198.1,953841479
2024-03-26,3233.33,3202.97,3242.91,3198.64,1214862940
2024-03-27,3251.71,3245.69,3262.52,3242.36,721519040
2024-03-28,3224.01,3249.0,3259.97,3224.01,582819000
2024-04-01,3234.89,3231.48,3251.15,3222.32,1252799100
2024-04-02,3247.72,3233.84,3252.82,3230.48,1079519570
2024-04-03,3222.66,3233.14,3233.91,3209.43,714995195
2024-04-04,3235.01,3238.62,3255.33,3232.11,549904800
2024-04-05,3218.26,3217.46,3218.26,3197.61,585894946
2024-04-08,3215.99,3218.14,3223.53,3210.35,607445800
2024-04-09,3237.52,3228.78,3247.89,3220.72,565551600
2024-04-11,3227.61,3208.56,3232.12,3205.68,947236872
2024-04-12,3216.91,3230.34,3230.6,3215.7,502462700
2024-04-15,3183.61,3191.16,3196.08,3175.41,1022324900
2024-04-16,3144.76,3170.71,3179.81,3136.44,1204506400
2024-04-17,3154.69,3149.12,3166.57,3141.56,905080746
2024-04-18,3187.66,3164.78,3197.2,3160.22,1111794038
2024-04-19,3176.51,3188.36,3195.77,3152.72,940020300
2024-04-22,3225.17,3184.06,3238.59,3176.56,1277900500
2024-04-23,3272.72,3257.88,3273.17,3250.49,918007900
2024-04-24,3293.13,3295.29,3308.12,3282.6,1085617030
2024-04-25,3287.75,3269.74,3290.01,3249.01,728719500
2024-04-26,3280.1,3283.41,3297.8,3271.58,892988658
2024-04-29,3282.05,3277.64,3282.05,3264.11,1410894500
2024-04-30,3292.69,3283.08,3298.03,3269.2,1164150700
2024-05-02,3296.89,3309.78,3324.77,3285.3,908654800
2024-05-03,3292.93,3310.13,3312.47,3289.76,600350407
2024-05-06,3303.19,3300.1,3307.92,3292.03,413270900
2024-05-07,3300.04,3307.65,3312.77,3296.12,247278200
2024-05-08,3264.53,3286.9,3290.16,3256.16,317382580
2024-05-09,3265.95,3251.7,3267.97,3241.13,255603300
2024-05-10,3290.7,3277.13,3297.37,3276.79,222086800
2024-05-13,3303.66,3287.87,3303.66,3281.36,327606500
2024-05-14,3313.35,3301.08,3313.35,3298.51,294510900
2024-05-15,3289.42,3309.39,3309.42,3285.45,389948608
2024-05-16,3304.99,3305.01,3324.01,3300.86,399823137
2024-05-17,3313.48,3309.77,3313.48,3292.13,322986924
2024-05-20,3314.05,3310.1,3318.24,3306.32,264277800
2024-05-21,3307.9,3311.96,3314.3,3293.93,276644800
2024-05-23,3322.62,3302.77,3322.62,3297.56,367793700
2024-05-24,3316.56,3297.98,3320.14,3297.98,288152139
2024-05-27,3318.45,3319.73,3324.07,3308.94,296460100
2024-05-28,3330.09,3321.02,3335.61,3320.2,242027500
2024-05-29,3323.2,3326.03,3333.86,3322.92,371279421
2024-05-30,3323.38,3310.54,3326.65,3307.54,323411200
2024-05-31,3336.59,3327.34,3336.59,3323.2,1460198212
2024-06-03,3348.87,3347.22,3355.63,3340.12,488408976
2024-06-04,3338.94,3347.57,3349.17,3332.88,345711220
2024-06-05,3330.01,3340.62,3350.18,3328.19,355165111
2024-06-06,3330.81,3350.8,3351.86,3330.27,295058000
2024-06-07,3330.77,3338.48,3347.95,3328.79,232449906
2024-06-10,3322.08,3333.25,3342.19,3315.16,267325437
