Date,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1,ACVOL_UNS
2015-05-19,536.82,530.0,537.19,530.0,83713920
2015-05-20,550.1,536.35,550.33,536.07,123636990
2015-05-21,552.56,550.99,554.0,547.95,103114440
2015-05-22,561.82,553.41,561.82,550.81,112920050
2015-05-25,563.0,560.8,563.84,558.66,106078240
2015-05-26,567.2,563.31,570.29,562.58,133053010
2015-05-27,566.48,564.64,569.63,563.28,111368810
2015-05-28,572.97,566.13,576.92,564.73,145617460
2015-05-29,569.56,572.73,577.03,568.7,129559300
2015-06-01,574.98,571.15,579.58,570.14,112680510
2015-06-02,570.31,575.7,581.24,570.31,120805280
2015-06-03,567.9,570.55,573.91,567.81,120677080
2015-06-04,568.99,568.01,573.5,567.89,102465870
2015-06-05,578.07,568.99,579.01,568.37,141129610
2015-06-08,579.83,580.74,585.51,579.45,181609700
2015-06-09,574.47,578.68,582.13,573.73,146632640
2015-06-10,574.1,576.06,576.62,569.59,123193810
2015-06-11,581.05,577.32,582.68,575.25,158674570
2015-06-12,582.73,582.54,585.01,578.8,154356240
2015-06-15,586.48,583.51,586.67,581.35,146447610
2015-06-16,580.35,587.76,589.33,580.35,152124380
2015-06-17,578.87,578.53,584.04,575.88,118202310
2015-06-18,580.35,578.73,583.02,578.47,90021550
2015-06-19,585.15,584.08,588.48,582.47,184477640
2015-06-22,594.08,589.19,594.08,588.01,145223130
2015-06-23,593.07,592.44,595.11,590.76,99831620
2015-06-24,590.02,592.19,594.01,589.02,112994500
2015-06-25,587.99,589.29,590.37,585.34,106046100
2015-06-26,581.75,586.04,592.59,581.75,138270500
2015-06-29,591.75,580.16,591.75,579.61,104599850
2015-06-30,593.05,588.77,598.98,588.77,136064740
2015-07-01,591.5,594.52,594.52,587.33,114932070
2015-07-02,605.7,591.5,605.7,590.52,117495710
2015-07-03,616.43,608.82,617.96,605.7,154568920
2015-07-06,625.22,618.75,625.34,618.65,161305630
2015-07-07,630.27,623.89,633.73,620.59,167953860
2015-07-08,623.17,630.4,634.13,617.29,180512890
2015-07-09,622.1,616.2,626.38,613.34,128611000
2015-07-10,627.28,627.56,630.79,624.7,149796670
2015-07-13,634.06,631.56,637.07,627.69,129559110
2015-07-14,638.69,635.55,640.43,628.43,148321440
2015-07-15,630.89,640.43,641.06,630.89,135994360
2015-07-16,626.9,627.32,632.21,622.57,113628750
2015-07-17,628.63,628.45,631.67,626.21,97179130
2015-07-20,620.54,624.84,624.84,616.11,105000850
2015-07-21,616.61,619.9,624.47,613.83,95668300
2015-07-22,629.85,614.56,629.94,613.58,109080570
2015-07-23,632.01,632.07,637.91,631.43,117644960
2015-07-24,631.26,633.27,634.61,627.99,109015570
2015-07-27,635.46,629.68,636.84,629.42,116704360
2015-07-28,631.47,636.58,639.54,631.47,149155540
2015-07-29,624.7,632.0,634.64,624.7,111883170
2015-07-30,626.57,625.46,627.11,622.43,96753150
2015-07-31,621.06,628.31,629.97,621.06,101422300
2015-08-03,609.47,617.12,617.12,605.63,120074910
2015-08-04,600.76,607.95,609.91,600.76,78122270
2015-08-05,607.08,600.68,608.21,600.68,92678090
2015-08-06,601.04,607.84,609.31,600.85,108566000
2015-08-07,603.76,601.57,604.04,597.75,75215360
2015-08-10,614.53,603.82,614.53,603.82,84997900
2015-08-11,613.05,615.17,619.69,611.17,102419460
2015-08-12,604.24,609.33,611.46,602.01,108828230
2015-08-13,594.26,603.31,603.31,590.44,119331520
2015-08-14,589.03,592.8,598.55,585.97,85702280
2015-08-17,573.15,588.67,591.2,571.26,104003690
2015-08-18,580.22,571.31,580.22,571.22,86433690
2015-08-19,577.82,576.44,580.99,569.21,98952270
2015-08-20,566.69,575.13,577.43,565.09,106922940
2015-08-21,556.3,559.34,559.97,542.31,181154060
2015-08-24,526.93,550.48,550.48,523.55,166417080
2015-08-25,529.98,511.13,535.48,511.13,167518810
2015-08-26,545.89,530.05,545.89,530.05,120486820
2015-08-27,555.81,551.89,558.93,551.44,115022570
2015-08-28,570.87,561.36,570.87,559.35,151294750
2015-08-31,564.75,573.1,573.1,563.99,103156060
2015-09-01,562.31,565.75,569.18,561.28,85154580
2015-09-03,554.3,559.32,561.43,551.47,88639140
2015-09-04,556.81,554.85,558.9,554.77,65396630
2015-09-07,554.93,557.07,560.09,554.44,62231590
2015-09-08,566.72,554.48,566.72,554.34,93964710
2015-09-09,572.34,574.06,574.73,569.69,83370390
2015-09-10,572.07,567.51,576.13,567.09,68366470
2015-09-11,566.74,572.14,573.99,566.18,83304010
2015-09-14,562.17,569.21,572.25,561.46,73159920
2015-09-15,563.27,564.38,565.05,561.1,75629990
2015-09-16,564.13,561.86,564.82,561.69,62116570
2015-09-17,562.48,563.93,565.85,562.48,69310470
2015-09-18,566.25,564.69,569.5,564.69,146392000
2015-09-21,572.12,566.74,572.26,565.16,85909480
2015-09-22,573.2,573.09,575.17,570.26,93447420
2015-09-23,572.72,570.64,573.85,569.51,83854560
2015-09-24,570.25,573.5,575.36,570.12,97457070
2015-09-25,570.38,570.41,572.09,567.71,64206160
2015-09-28,564.88,571.29,572.15,564.88,75292380
2015-09-29,561.19,559.83,561.76,557.65,81325500
2015-09-30,562.64,562.5,565.65,562.5,65873320
2015-10-01,563.54,563.39,565.63,563.23,59579580
2015-10-02,562.31,563.33,565.01,561.73,68185740
2015-10-05,570.0,562.31,570.0,562.31,90475450
2015-10-06,581.29,577.45,581.38,574.63,151905450
2015-10-07,579.57,583.97,587.3,579.57,132503590
2015-10-08,586.78,580.04,588.35,579.82,143545640
2015-10-09,588.02,590.91,593.02,587.57,147844670
2015-10-12,592.1,587.72,594.74,587.25,114261810
2015-10-13,590.84,589.09,591.66,588.54,101884610
2015-10-14,589.98,592.45,593.73,589.62,102671940
2015-10-15,592.4,591.36,594.17,588.98,104752740
2015-10-16,593.02,593.7,599.74,593.02,126451760
2015-10-19,594.61,593.87,598.11,591.6,98680460
2015-10-20,590.45,594.97,596.37,588.26,118292310
2015-10-21,590.24,590.43,594.5,589.84,91811440
2015-10-22,595.08,590.22,595.81,589.74,88520580
2015-10-23,601.74,598.55,602.55,598.25,96230820
2015-10-26,598.61,604.41,606.79,598.61,92720180
2015-10-27,598.44,597.8,600.51,595.62,88083740
2015-10-28,596.24,599.09,601.09,596.24,104906030
2015-10-29,605.2,599.32,605.2,598.8,99041850
2015-10-30,607.37,605.49,608.01,603.93,82752600
2015-11-02,602.76,607.93,610.17,601.99,112292820
2015-11-03,611.71,605.32,611.71,600.46,103782570
2015-11-04,610.6,614.29,617.93,610.6,97491500
2015-11-05,615.18,609.49,616.46,608.53,90953470
2015-11-06,612.36,615.54,617.79,608.89,103653710
2015-11-09,610.66,612.29,613.79,610.35,112006930
2015-11-10,605.27,609.3,610.6,605.08,108522700
